x_est,y_est,z_est,x_mocap, y_mocap, z_mocap, x_uwb, y_uwb, z_mb1202
0.0,0.0,0.0,0.00022832489048596472,6.35013566352427e-05,2.292060889885761e-05,0.0,0.0,nan
0.0,0.0,0.0,8.477020310238004e-05,0.00010598182416288182,3.3906937460415065e-05,0.0,0.0,nan
0.0,0.0,0.0,-4.21829208789859e-05,-0.0005705318180844188,9.298896475229412e-05,0.0,0.0,nan
0.0,0.0,0.0,0.00019707488536369056,-0.0014440669910982251,0.00013839911844115704,0.0,0.0,nan
0.0,0.0,0.0,0.0005330123822204769,-0.0011850338196381927,0.00011715888831531629,0.0,0.0,0.27000001072883606
0.0,0.0,0.0,0.0007180710090324283,-0.001111791585572064,7.882880890974775e-05,0.0,0.0,nan
0.0,0.0,0.0,0.0007258834666572511,-0.0010751704685389996,6.100654718466103e-05,0.0,0.0,nan
0.0,0.0,0.0,0.00043144988012500107,-0.0016884517390280962,-5.56926715944428e-05,0.0,0.0,nan
0.0,0.0,0.0,-0.000543159490916878,-0.002032445976510644,-0.002186063677072525,0.0,0.0,nan
0.0,0.0,0.0,-0.0016627884469926357,-0.00263864709995687,-0.012691434472799301,0.0,0.0,nan
0.0,0.0,0.0,-0.0027980422601103783,-0.005514867603778839,-0.029833035543560982,0.0,0.0,nan
0.0,0.0,0.0,-0.004052436910569668,-0.009004858322441578,-0.05454055592417717,0.0,0.0,nan
0.0,0.0,0.0,-0.0056505813263356686,-0.010915502905845642,-0.086481474339962,0.0,0.0,nan
0.0,0.0,0.0,-0.00701874541118741,-0.010055150836706161,-0.12481826543807983,0.0,0.0,0.2800000011920929
0.0,0.0,0.0,-0.007471870630979538,-0.0074972896836698055,-0.16698159277439117,0.0,0.0,nan
0.0,0.0,0.0,-0.007418159395456314,-0.00536057073622942,-0.21252773702144623,0.0,0.0,nan
0.0,0.0,0.0,-0.007348335348069668,-0.0030365963466465473,-0.25998184084892273,0.0,0.0,nan
0.0,0.0,0.0,-0.008606147952377796,-0.0005517330137081444,-0.3066025674343109,0.0,0.0,0.25999999046325684
0.0,0.0,0.0,-0.008597847074270248,-0.0006713619222864509,-0.35188186168670654,0.0,0.0,0.3100000023841858
0.0,0.0,0.0,-0.009552924893796444,-0.00148264120798558,-0.3942694365978241,0.0,0.0,0.36000001430511475
0.0,0.0,0.0,-0.011211616918444633,-0.0034523678477853537,-0.433943510055542,0.0,0.0,0.4000000059604645
0.0,0.0,0.0,-0.013880562037229538,-0.005555151030421257,-0.4716701805591583,0.0,0.0,0.4399999976158142
0.0,0.0,0.0,-0.016442084684967995,-0.0063766841776669025,-0.5073992013931274,0.0,0.0,0.47999998927116394
0.0,0.0,0.0,-0.018311714753508568,-0.006044652778655291,-0.5409873127937317,0.0,0.0,0.5099999904632568
0.0,0.0,0.0,-0.01958417519927025,-0.004324194043874741,-0.5732717514038086,0.0,0.0,0.550000011920929
0.0,0.0,0.0,-0.021868355572223663,-0.003431371646001935,-0.6065290570259094,0.0,0.0,0.5799999833106995
0.0,0.0,0.0,-0.02557441033422947,-0.004008031915873289,-0.6396422386169434,0.0,0.0,0.6200000047683716
0.0,0.0,0.0,-0.030385443940758705,-0.004652319010347128,-0.6733838319778442,0.0,0.0,0.6600000262260437
0.0,0.0,0.0,-0.03535566106438637,-0.005767553113400936,-0.7084802389144897,0.0,0.0,0.699999988079071
0.0,0.0,0.0,-0.040450386703014374,-0.005367651116102934,-0.7431308627128601,0.0,0.0,0.699999988079071
0.0,0.0,0.0,-0.042186714708805084,-0.006638403050601482,-0.7800716757774353,0.0,0.0,0.7300000190734863
0.0,0.0,0.0,-0.04214325547218323,-0.00704050250351429,-0.8220144510269165,0.0,0.0,0.7699999809265137
0.0,0.0,0.0,-0.04284394159913063,-0.007739965338259935,-0.869062066078186,0.0,0.0,0.8199999928474426
0.0,0.0,0.0,-0.043330758810043335,-0.006456274073570967,-0.916435182094574,0.0,0.0,0.8700000047683716
0.0,0.0,0.0,-0.0455700159072876,-0.005475805141031742,-0.9581583738327026,0.0,0.0,0.4099999964237213
0.0,0.0,0.0,-0.046902045607566833,-0.004732641391456127,-0.99491947889328,0.0,0.0,0.9700000286102295
0.0,0.0,0.0,-0.04843085631728172,-0.005384740885347128,-1.0320496559143066,0.0,0.0,0.4000000059604645
0.0,0.0,0.0,-0.049190621823072433,-0.00731809064745903,-1.069098949432373,0.0,0.0,0.3799999952316284
0.0,0.0,0.0,-0.0502687469124794,-0.008433325216174126,-1.1023554801940918,0.0,0.0,1.090000033378601
0.0,0.0,0.0,-0.05253290385007858,-0.008785131387412548,-1.1298903226852417,0.0,0.0,1.1299999952316284
0.0,0.0,0.0,-0.055375680327415466,-0.008815404959022999,-1.1464895009994507,0.0,0.0,1.149999976158142
0.0,0.0,0.0,-0.058147162199020386,-0.008920873515307903,-1.1514406204223633,0.0,0.0,1.1699999570846558
0.0,0.0,0.0,-0.06199677288532257,-0.010439672507345676,-1.1491212844848633,0.0,0.0,1.159999966621399
0.0,0.0,0.0,-0.06503046303987503,-0.013526586815714836,-1.1446692943572998,0.0,0.0,1.149999976158142
0.0,0.0,0.0,-0.06645868718624115,-0.017392553389072418,-1.1428025960922241,0.0,0.0,1.149999976158142
0.0,0.0,0.0,-0.0672047808766365,-0.020757054910063744,-1.1431515216827393,0.0,0.0,1.149999976158142
0.0,0.0,0.0,-0.0669313445687294,-0.022797582671046257,-1.1446244716644287,0.0,0.0,1.149999976158142
0.0,0.0,0.0,-0.06392499804496765,-0.02373947761952877,-1.1457823514938354,0.0,0.0,1.149999976158142
0.0,0.0,0.0,-0.0590885691344738,-0.024211645126342773,-1.1453170776367188,0.0,0.0,1.149999976158142
0.0,0.0,0.0,-0.052995797246694565,-0.02427634224295616,-1.144548773765564,0.0,0.0,1.149999976158142
0.0,0.0,0.0,-0.042778510600328445,-0.024403050541877747,-1.1447405815124512,0.0,0.0,1.149999976158142
0.0,0.0,0.0,-0.027431342750787735,-0.02507687918841839,-1.144203782081604,0.0,0.0,1.149999976158142
0.0,0.0,0.0,-0.008500190451741219,-0.02474948763847351,-1.1413509845733643,0.0,0.0,1.149999976158142
0.0,0.0,0.0,0.011533012613654137,-0.023304417729377747,-1.1380800008773804,0.0,0.0,1.0700000524520874
0.0,0.0,0.0,0.03419707342982292,-0.01953439973294735,-1.135104775428772,0.0,0.0,1.0399999618530273
0.0,0.0,0.0,0.05921855941414833,-0.014167211949825287,-1.1307973861694336,0.0,0.0,1.0299999713897705
0.0,0.0,0.0,0.08833818882703781,-0.007523656822741032,-1.1258827447891235,0.0,0.0,1.0399999618530273
0.0,0.0,0.0,0.12134795635938644,0.0008662357577122748,-1.1213910579681396,0.0,0.0,1.1200000047683716
0.0,0.0,0.0,0.15766386687755585,0.010423609055578709,-1.1201375722885132,0.0,0.0,1.1200000047683716
0.0,0.0,0.0,0.19577470421791077,0.020171167328953743,-1.1217679977416992,0.0,0.0,1.1299999952316284
0.0,0.0,0.0,0.2343972772359848,0.027257349342107773,-1.1242507696151733,0.0,0.0,1.1299999952316284
0.0,0.0,0.0,0.2729749083518982,0.03096584603190422,-1.1254323720932007,0.0,0.0,0.47999998927116394
0.0,0.0,0.0,0.31037479639053345,0.03245485946536064,-1.1251945495605469,0.0,0.0,0.49000000953674316
0.0,0.0,0.0,0.348476380109787,0.032322779297828674,-1.1214779615402222,0.0,0.0,0.4000000059604645
0.0,0.0,0.0,0.3893142640590668,0.030535180121660233,-1.1148948669433594,0.0,0.0,0.4099999964237213
0.0,0.0,0.0,0.4356082081794739,0.02673391066491604,-1.1060317754745483,0.0,0.0,1.1200000047683716
0.0,0.0,0.0,0.4845759868621826,0.021117456257343292,-1.1011807918548584,0.0,0.0,1.1100000143051147
0.0,0.0,0.0,0.5337356328964233,0.014992211945354939,-1.1022692918777466,0.0,0.0,1.1100000143051147
0.0,0.0,0.0,0.5809856653213501,0.009927026927471161,-1.1049625873565674,0.0,0.0,1.1100000143051147
0.0,0.0,0.0,0.6288113594055176,0.0037937259767204523,-1.1067798137664795,0.0,0.0,1.1100000143051147
0.0,0.0,0.0,0.6757976412773132,-0.0002477779344189912,-1.1067453622817993,0.0,0.0,1.1100000143051147
0.0,0.0,0.0,0.7237507700920105,-0.001156225218437612,-1.1050171852111816,0.0,0.0,1.1100000143051147
0.0,0.0,0.0,0.7729309797286987,-2.8295517040533014e-05,-1.1000474691390991,0.0,0.0,1.1100000143051147
0.0,0.0,0.0,0.8257092833518982,0.0034487552475184202,-1.0925582647323608,0.0,0.0,1.1100000143051147
0.0,0.0,0.0,0.8826951384544373,0.009109155274927616,-1.0829172134399414,0.0,0.0,0.9900000095367432
0.0,0.0,0.0,0.9432507753372192,0.016605492681264877,-1.075026035308838,0.0,0.0,1.0299999713897705
0.0,0.0,0.0,1.0049647092819214,0.024487329646945,-1.0717895030975342,0.0,0.0,1.0800000429153442
0.0,0.0,0.0,1.0663191080093384,0.032621119171381,-1.072006106376648,0.0,0.0,1.0800000429153442
0.0,0.0,0.0,1.1233123540878296,0.03852858766913414,-1.0764739513397217,0.0,0.0,1.0700000524520874
0.0,0.0,0.0,1.1792532205581665,0.0434541255235672,-1.0821102857589722,0.0,0.0,1.0800000429153442
0.0,0.0,0.0,1.2352888584136963,0.046821802854537964,-1.0823609828948975,0.0,0.0,1.0800000429153442
0.0,0.0,0.0,1.2922590970993042,0.04785817861557007,-1.0779011249542236,0.0,0.0,1.0800000429153442
0.0,0.0,0.0,1.3499608039855957,0.04520339518785477,-1.0727609395980835,0.0,0.0,1.0800000429153442
0.0,0.0,0.0,1.4085510969161987,0.039427269250154495,-1.0715155601501465,0.0,0.0,1.0700000524520874
0.0,0.0,0.0,1.4652678966522217,0.03221779689192772,-1.0755200386047363,0.0,0.0,1.0800000429153442
0.0,0.0,0.0,1.5219290256500244,0.025366967543959618,-1.0798310041427612,0.0,0.0,1.0800000429153442
0.0,0.0,0.0,1.5763055086135864,0.02021804265677929,-1.0827126502990723,0.0,0.0,1.0800000429153442
0.0,0.0,0.0,1.6285173892974854,0.01888137310743332,-1.0847041606903076,0.0,0.0,1.090000033378601
0.0,0.0,0.0,1.680091142654419,0.021564478054642677,-1.0825092792510986,0.0,0.0,1.090000033378601
0.0,0.0,0.0,1.730972409248352,0.027320092543959618,-1.0766719579696655,0.0,0.0,0.5
0.0,0.0,0.0,1.7832454442977905,0.03628884255886078,-1.0700733661651611,0.0,0.0,0.9700000286102295
0.0,0.0,0.0,1.8386658430099487,0.04744973033666611,-1.065734624862671,0.0,0.0,0.4000000059604645
0.0,0.0,0.0,1.8958616256713867,0.060914088040590286,-1.0650514364242554,0.0,0.0,0.4000000059604645
0.0,0.0,0.0,1.9512463808059692,0.07249294221401215,-1.067712664604187,0.0,0.0,1.0700000524520874
0.0,0.0,0.0,2.0043423175811768,0.08066384494304657,-1.0745071172714233,0.0,0.0,1.0700000524520874
0.0,0.0,0.0,2.0519556999206543,0.08663942664861679,-1.0815141201019287,0.0,0.0,1.0800000429153442
0.0,0.0,0.0,2.0973353385925293,0.09155812859535217,-1.0863018035888672,0.0,0.0,1.090000033378601
0.0,0.0,0.0,2.1411521434783936,0.09427736699581146,-1.0871316194534302,0.0,0.0,1.090000033378601
0.0,0.0,0.0,2.1846401691436768,0.09483742713928223,-1.085146427154541,0.0,0.0,1.090000033378601
0.0,0.0,0.0,2.2285964488983154,0.09241359680891037,-1.082969307899475,0.0,0.0,1.090000033378601
0.0,0.0,0.0,2.274285316467285,0.08707473427057266,-1.0858256816864014,0.0,0.0,1.090000033378601
0.0,0.0,0.0,2.3195486068725586,0.08199270069599152,-1.0933862924575806,0.0,0.0,1.090000033378601
0.0,0.0,0.0,2.3631043434143066,0.07617946714162827,-1.0993280410766602,0.0,0.0,1.100000023841858
0.0,0.0,0.0,2.406536102294922,0.06881178915500641,-1.102130651473999,0.0,0.0,1.1100000143051147
0.0,0.0,0.0,2.4467079639434814,0.06401906907558441,-1.101276159286499,0.0,0.0,1.1100000143051147
0.0,0.0,0.0,2.4860074520111084,0.0634721964597702,-1.0996521711349487,0.0,0.0,1.1100000143051147
0.0,0.0,0.0,2.523921251296997,0.06671877205371857,-1.0955567359924316,0.0,0.0,1.1100000143051147
0.0,0.0,0.0,2.5609753131866455,0.07437624782323837,-1.092022180557251,0.0,0.0,1.0299999713897705
0.0,0.0,0.0,2.5991592407226562,0.08347658812999725,-1.0881215333938599,0.0,0.0,1.0099999904632568
0.0,0.0,0.0,2.6356921195983887,0.0923425555229187,-1.086673378944397,0.0,0.0,1.090000033378601
0.0,0.0,0.0,2.668478488922119,0.10171926021575928,-1.0829721689224243,0.0,0.0,1.100000023841858
0.0,0.0,0.0,2.6949996948242188,0.10903982073068619,-1.0736126899719238,0.0,0.0,1.090000033378601
0.0,0.0,0.0,2.7142579555511475,0.11364895105361938,-1.0581209659576416,0.0,0.0,1.0700000524520874
0.0,0.0,0.0,2.7276597023010254,0.11840993911027908,-1.0348515510559082,0.0,0.0,1.0499999523162842
0.0,0.0,0.0,2.738440990447998,0.12239113450050354,-1.0047105550765991,0.0,0.0,1.0199999809265137
0.0,0.0,0.0,2.7469561100006104,0.12412990629673004,-0.9689657092094421,0.0,0.0,0.41999998688697815
0.0,0.0,0.0,2.754655361175537,0.12340773642063141,-0.9303297400474548,0.0,0.0,0.41999998688697815
0.0,0.0,0.0,2.7623074054718018,0.12059450894594193,-0.8896704316139221,0.0,0.0,0.9399999976158142
0.0,0.0,0.0,2.7682783603668213,0.1173071563243866,-0.8475078344345093,0.0,0.0,0.4399999976158142
0.0,0.0,0.0,2.7721853256225586,0.11474099010229111,-0.8049969673156738,0.0,0.0,0.4099999964237213
0.0,0.0,0.0,2.7749290466308594,0.11164821684360504,-0.7642359733581543,0.0,0.0,0.8100000023841858
0.0,0.0,0.0,2.7781283855438232,0.10770729929208755,-0.7255727648735046,0.0,0.0,0.7599999904632568
0.0,0.0,0.0,2.7821202278137207,0.10309694707393646,-0.6870076060295105,0.0,0.0,0.7200000286102295
0.0,0.0,0.0,2.7863903045654297,0.09764894843101501,-0.6467756628990173,0.0,0.0,0.6800000071525574
0.0,0.0,0.0,2.789994716644287,0.0917329341173172,-0.6052744388580322,0.0,0.0,0.6299999952316284
0.0,0.0,0.0,2.7924530506134033,0.08538845181465149,-0.5642997026443481,0.0,0.0,0.5899999737739563
0.0,0.0,0.0,2.794184446334839,0.07915041595697403,-0.525096595287323,0.0,0.0,0.550000011920929
0.0,0.0,0.0,2.7956883907318115,0.07413259148597717,-0.4896683692932129,0.0,0.0,0.5099999904632568
0.0,0.0,0.0,2.7977044582366943,0.07039431482553482,-0.45903605222702026,0.0,0.0,0.4699999988079071
0.0,0.0,0.0,2.7994706630706787,0.06769020855426788,-0.43351370096206665,0.0,0.0,0.4399999976158142
0.0,0.0,0.0,2.8009514808654785,0.06544387340545654,-0.4109923243522644,0.0,0.0,0.4399999976158142
0.0,0.0,0.0,2.802222967147827,0.06320729851722717,-0.38926076889038086,0.0,0.0,0.41999998688697815
0.0,0.0,0.0,2.8028528690338135,0.06115676462650299,-0.36786696314811707,0.0,0.0,0.4000000059604645
0.0,0.0,0.0,2.8043746948242188,0.05927028879523277,-0.3483146131038666,0.0,0.0,0.3799999952316284
0.0,0.0,0.0,2.807973623275757,0.058140892535448074,-0.3297080397605896,0.0,0.0,0.36000001430511475
0.0,0.0,0.0,2.8126840591430664,0.057929955422878265,-0.3085060119628906,0.0,0.0,0.3400000035762787
0.0,0.0,0.0,2.8166136741638184,0.05800808221101761,-0.2816706895828247,0.0,0.0,0.3199999928474426
0.0,0.0,0.0,2.8194448947906494,0.05692189931869507,-0.24889615178108215,0.0,0.0,0.28999999165534973
0.0,0.0,0.0,2.82129168510437,0.05323562026023865,-0.21147464215755463,0.0,0.0,0.25999999046325684
0.0,0.0,0.0,2.8223717212677,0.04714382439851761,-0.1722348928451538,0.0,0.0,nan
0.0,0.0,0.0,2.824934959411621,0.04065139219164848,-0.13591384887695312,0.0,0.0,nan
0.0,0.0,0.0,2.8281519412994385,0.03593850135803223,-0.10501541197299957,0.0,0.0,nan
0.0,0.0,0.0,2.8299617767333984,0.03325905650854111,-0.07772976160049438,0.0,0.0,nan
0.0,0.0,0.0,2.829444408416748,0.03157082572579384,-0.05227639526128769,0.0,0.0,nan
0.0,0.0,0.0,2.828007698059082,0.03042019158601761,-0.03104177676141262,0.0,0.0,nan
0.0,0.0,0.0,2.8264107704162598,0.030173365026712418,-0.015669461339712143,0.0,0.0,nan
